Nom de la possession,Coordonnees X,Coordonnees Y
Burwell,0.0325833580032622,53.2968875031346
Coirac,-0.165717169901963,44.6912767442735
Ejea,-1.14190065746329,42.1260249513379
Ruesta,-1.07942680834866,42.5844537700449
Saint-Denis-en-Broqueroie,4.02139759934072,50.4927234893444
Uncastillo,-1.13286772981246,42.35937629979
